epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
143,11023,1.05062,1.28542,1.34865,0.77855,0.6657,0.76047,0.54917,1.02423,0.98707,1.28791,0.0071884,0.0071884,0.0071884
144,11100,1.06926,1.29253,1.34986,0.77754,0.6666,0.76107,0.54989,1.02342,0.98577,1.28692,0.0071686,0.0071686,0.0071686
145,11177,1.06466,1.28733,1.35025,0.77673,0.6686,0.76181,0.55048,1.02278,0.98415,1.28614,0.0071488,0.0071488,0.0071488
146,11254,1.06482,1.29417,1.35549,0.77586,0.66903,0.7621,0.55096,1.02195,0.98282,1.28537,0.007129,0.007129,0.007129
147,11331,1.0583,1.28961,1.34672,0.77513,0.67025,0.76272,0.55183,1.02112,0.98131,1.28439,0.0071092,0.0071092,0.0071092
148,11408,1.05902,1.28032,1.34523,0.77398,0.67259,0.76317,0.55234,1.02014,0.97982,1.28328,0.0070894,0.0070894,0.0070894
149,11484.9,1.0612,1.28821,1.34816,0.77744,0.67072,0.76374,0.55281,1.01933,0.97824,1.2822,0.0070696,0.0070696,0.0070696
150,11562,1.05742,1.29762,1.34869,0.77605,0.67123,0.76399,0.55338,1.01844,0.97667,1.28132,0.0070498,0.0070498,0.0070498
151,11639.1,1.05395,1.27178,1.34242,0.77818,0.66996,0.76432,0.55409,1.01771,0.97509,1.28038,0.00703,0.00703,0.00703
152,11716.1,1.04923,1.26299,1.33779,0.77852,0.67005,0.76496,0.55458,1.01708,0.97339,1.27964,0.0070102,0.0070102,0.0070102
153,11793.2,1.05138,1.25936,1.33811,0.77812,0.67261,0.76539,0.55524,1.0162,0.97195,1.27862,0.0069904,0.0069904,0.0069904
154,11870.2,1.0525,1.27463,1.34024,0.77743,0.67415,0.76582,0.55588,1.01563,0.97028,1.27791,0.0069706,0.0069706,0.0069706
